frame_index,image_file_name,frame_timestamp_ns,pose_record_index,pose_timestamp_ns,time_delta_ms,image_intrinsics_mode,tracking_state
576,frame_1468056854173751.jpg,1468056854173751,577,1468056854173751,0.000,session_fixed,TRACKING
577,frame_1468056887537762.jpg,1468056887537762,578,1468056887537762,0.000,session_fixed,TRACKING
578,frame_1468056920872307.jpg,1468056920872307,579,1468056920872307,0.000,session_fixed,TRACKING
579,frame_1468056954236318.jpg,1468056954236318,580,1468056954236318,0.000,session_fixed,TRACKING
580,frame_1468056987600380.jpg,1468056987600380,581,1468056987600380,0.000,session_fixed,TRACKING
581,frame_1468057020900239.jpg,1468057020900239,582,1468057020900239,0.000,session_fixed,TRACKING
582,frame_1468057054264249.jpg,1468057054264249,583,1468057054264249,0.000,session_fixed,TRACKING
583,frame_1468057087628311.jpg,1468057087628311,584,1468057087628311,0.000,session_fixed,TRACKING
584,frame_1468057120920349.jpg,1468057120920349,585,1468057120920349,0.000,session_fixed,TRACKING
585,frame_1468057154284359.jpg,1468057154284359,586,1468057154284359,0.000,session_fixed,TRACKING
586,frame_1468057187648422.jpg,1468057187648422,587,1468057187648422,0.000,session_fixed,TRACKING
587,frame_1468057221034142.jpg,1468057221034142,588,1468057221034142,0.000,session_fixed,TRACKING
588,frame_1468057254398153.jpg,1468057254398153,589,1468057254398153,0.000,session_fixed,TRACKING
589,frame_1468057287762215.jpg,1468057287762215,590,1468057287762215,0.000,session_fixed,TRACKING
590,frame_1468057321179538.jpg,1468057321179538,591,1468057321179538,0.000,session_fixed,TRACKING
591,frame_1468057354543548.jpg,1468057354543548,592,1468057354543548,0.000,session_fixed,TRACKING
592,frame_1468057387907611.jpg,1468057387907611,593,1468057387907611,0.000,session_fixed,TRACKING
593,frame_1468057421288579.jpg,1468057421288579,594,1468057421288579,0.000,session_fixed,TRACKING
594,frame_1468057454652642.jpg,1468057454652642,595,1468057454652642,0.000,session_fixed,TRACKING
595,frame_1468057488016704.jpg,1468057488016704,596,1468057488016704,0.000,session_fixed,TRACKING
596,frame_1468057521387994.jpg,1468057521387994,597,1468057521387994,0.000,session_fixed,TRACKING
597,frame_1468057554752004.jpg,1468057554752004,598,1468057554752004,0.000,session_fixed,TRACKING
598,frame_1468057588116067.jpg,1468057588116067,599,1468057588116067,0.000,session_fixed,TRACKING
599,frame_1468057621492371.jpg,1468057621492371,600,1468057621492371,0.000,session_fixed,TRACKING
600,frame_1468057654856433.jpg,1468057654856433,601,1468057654856433,0.000,session_fixed,TRACKING
601,frame_1468057688220496.jpg,1468057688220496,602,1468057688220496,0.000,session_fixed,TRACKING
602,frame_1468057721563128.jpg,1468057721563128,603,1468057721563128,0.000,session_fixed,TRACKING
603,frame_1468057754927191.jpg,1468057754927191,604,1468057754927191,0.000,session_fixed,TRACKING
604,frame_1468057788291253.jpg,1468057788291253,605,1468057788291253,0.000,session_fixed,TRACKING
605,frame_1468057821663952.jpg,1468057821663952,606,1468057821663952,0.000,session_fixed,TRACKING
606,frame_1468057855028014.jpg,1468057855028014,607,1468057855028014,0.000,session_fixed,TRACKING
607,frame_1468057888392025.jpg,1468057888392025,608,1468057888392025,0.000,session_fixed,TRACKING
608,frame_1468057921749747.jpg,1468057921749747,609,1468057921749747,0.000,session_fixed,TRACKING
609,frame_1468057955113810.jpg,1468057955113810,610,1468057955113810,0.000,session_fixed,TRACKING
610,frame_1468057988477820.jpg,1468057988477820,611,1468057988477820,0.000,session_fixed,TRACKING
611,frame_1468058021881830.jpg,1468058021881830,612,1468058021881830,0.000,session_fixed,TRACKING
612,frame_1468058055245892.jpg,1468058055245892,613,1468058055245892,0.000,session_fixed,TRACKING
613,frame_1468058088609903.jpg,1468058088609903,614,1468058088609903,0.000,session_fixed,TRACKING
614,frame_1468058122062596.jpg,1468058122062596,615,1468058122062596,0.000,session_fixed,TRACKING
615,frame_1468058155426659.jpg,1468058155426659,616,1468058155426659,0.000,session_fixed,TRACKING
616,frame_1468058188790669.jpg,1468058188790669,617,1468058188790669,0.000,session_fixed,TRACKING
617,frame_1468058222166965.jpg,1468058222166965,618,1468058222166965,0.000,session_fixed,TRACKING
618,frame_1468058255531028.jpg,1468058255531028,619,1468058255531028,0.000,session_fixed,TRACKING
619,frame_1468058288895038.jpg,1468058288895038,620,1468058288895038,0.000,session_fixed,TRACKING
620,frame_1468058322299959.jpg,1468058322299959,621,1468058322299959,0.000,session_fixed,TRACKING
621,frame_1468058355663969.jpg,1468058355663969,622,1468058355663969,0.000,session_fixed,TRACKING
622,frame_1468058389028032.jpg,1468058389028032,623,1468058389028032,0.000,session_fixed,TRACKING
623,frame_1468058422406249.jpg,1468058422406249,624,1468058422406249,0.000,session_fixed,TRACKING
624,frame_1468058455770260.jpg,1468058455770260,625,1468058455770260,0.000,session_fixed,TRACKING
625,frame_1468058489134322.jpg,1468058489134322,626,1468058489134322,0.000,session_fixed,TRACKING
626,frame_1468058522447125.jpg,1468058522447125,627,1468058522447125,0.000,session_fixed,TRACKING
627,frame_1468058555811135.jpg,1468058555811135,628,1468058555811135,0.000,session_fixed,TRACKING
628,frame_1468058589175198.jpg,1468058589175198,629,1468058589175198,0.000,session_fixed,TRACKING
629,frame_1468058622526273.jpg,1468058622526273,630,1468058622526273,0.000,session_fixed,TRACKING
630,frame_1468058655890284.jpg,1468058655890284,631,1468058655890284,0.000,session_fixed,TRACKING
631,frame_1468058689254346.jpg,1468058689254346,632,1468058689254346,0.000,session_fixed,TRACKING
632,frame_1468058722658638.jpg,1468058722658638,633,1468058722658638,0.000,session_fixed,TRACKING
633,frame_1468058756022648.jpg,1468058756022648,634,1468058756022648,0.000,session_fixed,TRACKING
634,frame_1468058789386710.jpg,1468058789386710,635,1468058789386710,0.000,session_fixed,TRACKING
635,frame_1468058822798207.jpg,1468058822798207,636,1468058822798207,0.000,session_fixed,TRACKING
636,frame_1468058856162217.jpg,1468058856162217,637,1468058856162217,0.000,session_fixed,TRACKING
637,frame_1468058889526280.jpg,1468058889526280,638,1468058889526280,0.000,session_fixed,TRACKING
638,frame_1468058922969610.jpg,1468058922969610,639,1468058922969610,0.000,session_fixed,TRACKING
639,frame_1468058956333673.jpg,1468058956333673,640,1468058956333673,0.000,session_fixed,TRACKING
640,frame_1468058989697735.jpg,1468058989697735,641,1468058989697735,0.000,session_fixed,TRACKING
641,frame_1468059023073790.jpg,1468059023073790,642,1468059023073790,0.000,session_fixed,TRACKING
642,frame_1468059056437852.jpg,1468059056437852,643,1468059056437852,0.000,session_fixed,TRACKING
643,frame_1468059089801915.jpg,1468059089801915,644,1468059089801915,0.000,session_fixed,TRACKING
644,frame_1468059123131056.jpg,1468059123131056,645,1468059123131056,0.000,session_fixed,TRACKING
645,frame_1468059156495119.jpg,1468059156495119,646,1468059156495119,0.000,session_fixed,TRACKING
646,frame_1468059189859181.jpg,1468059189859181,647,1468059189859181,0.000,session_fixed,TRACKING
647,frame_1468059223219797.jpg,1468059223219797,648,1468059223219797,0.000,session_fixed,TRACKING
648,frame_1468059256583859.jpg,1468059256583859,649,1468059256583859,0.000,session_fixed,TRACKING
649,frame_1468059289947869.jpg,1468059289947869,650,1468059289947869,0.000,session_fixed,TRACKING
650,frame_1468059323272322.jpg,1468059323272322,651,1468059323272322,0.000,session_fixed,TRACKING
651,frame_1468059356636384.jpg,1468059356636384,652,1468059356636384,0.000,session_fixed,TRACKING
652,frame_1468059390000447.jpg,1468059390000447,653,1468059390000447,0.000,session_fixed,TRACKING
653,frame_1468059423347467.jpg,1468059423347467,654,1468059423347467,0.000,session_fixed,TRACKING
654,frame_1468059456711530.jpg,1468059456711530,655,1468059456711530,0.000,session_fixed,TRACKING
655,frame_1468059490075540.jpg,1468059490075540,656,1468059490075540,0.000,session_fixed,TRACKING
656,frame_1468059523409022.jpg,1468059523409022,657,1468059523409022,0.000,session_fixed,TRACKING
657,frame_1468059556773084.jpg,1468059556773084,658,1468059556773084,0.000,session_fixed,TRACKING
658,frame_1468059590137095.jpg,1468059590137095,659,1468059590137095,0.000,session_fixed,TRACKING
659,frame_1468059623438228.jpg,1468059623438228,660,1468059623438228,0.000,session_fixed,TRACKING
660,frame_1468059656802291.jpg,1468059656802291,661,1468059656802291,0.000,session_fixed,TRACKING
661,frame_1468059690166301.jpg,1468059690166301,662,1468059690166301,0.000,session_fixed,TRACKING
662,frame_1468059723616721.jpg,1468059723616721,663,1468059723616721,0.000,session_fixed,TRACKING
663,frame_1468059756980783.jpg,1468059756980783,664,1468059756980783,0.000,session_fixed,TRACKING
664,frame_1468059790344794.jpg,1468059790344794,665,1468059790344794,0.000,session_fixed,TRACKING
665,frame_1468059823670613.jpg,1468059823670613,666,1468059823670613,0.000,session_fixed,TRACKING
666,frame_1468059857034623.jpg,1468059857034623,667,1468059857034623,0.000,session_fixed,TRACKING
667,frame_1468059890398686.jpg,1468059890398686,668,1468059890398686,0.000,session_fixed,TRACKING
668,frame_1468059923897844.jpg,1468059923897844,669,1468059923897844,0.000,session_fixed,TRACKING
669,frame_1468059957261855.jpg,1468059957261855,670,1468059957261855,0.000,session_fixed,TRACKING
670,frame_1468059990625917.jpg,1468059990625917,671,1468059990625917,0.000,session_fixed,TRACKING
671,frame_1468060024001652.jpg,1468060024001652,672,1468060024001652,0.000,session_fixed,TRACKING
672,frame_1468060057365662.jpg,1468060057365662,673,1468060057365662,0.000,session_fixed,TRACKING
673,frame_1468060090729725.jpg,1468060090729725,674,1468060090729725,0.000,session_fixed,TRACKING
674,frame_1468060124093853.jpg,1468060124093853,675,1468060124093853,0.000,session_fixed,TRACKING
675,frame_1468060157457864.jpg,1468060157457864,676,1468060157457864,0.000,session_fixed,TRACKING
676,frame_1468060190821926.jpg,1468060190821926,677,1468060190821926,0.000,session_fixed,TRACKING
677,frame_1468060224200495.jpg,1468060224200495,678,1468060224200495,0.000,session_fixed,TRACKING
678,frame_1468060257564505.jpg,1468060257564505,679,1468060257564505,0.000,session_fixed,TRACKING
679,frame_1468060290928568.jpg,1468060290928568,680,1468060290928568,0.000,session_fixed,TRACKING
680,frame_1468060324263195.jpg,1468060324263195,681,1468060324263195,0.000,session_fixed,TRACKING
681,frame_1468060357627206.jpg,1468060357627206,682,1468060357627206,0.000,session_fixed,TRACKING
682,frame_1468060390991268.jpg,1468060390991268,683,1468060390991268,0.000,session_fixed,TRACKING
683,frame_1468060424417429.jpg,1468060424417429,684,1468060424417429,0.000,session_fixed,TRACKING
684,frame_1468060457781492.jpg,1468060457781492,685,1468060457781492,0.000,session_fixed,TRACKING
685,frame_1468060491145554.jpg,1468060491145554,686,1468060491145554,0.000,session_fixed,TRACKING
686,frame_1468060524555312.jpg,1468060524555312,687,1468060524555312,0.000,session_fixed,TRACKING
687,frame_1468060557919374.jpg,1468060557919374,688,1468060557919374,0.000,session_fixed,TRACKING
688,frame_1468060591283437.jpg,1468060591283437,689,1468060591283437,0.000,session_fixed,TRACKING
689,frame_1468060624523406.jpg,1468060624523406,690,1468060624523406,0.000,session_fixed,TRACKING
690,frame_1468060657887469.jpg,1468060657887469,691,1468060657887469,0.000,session_fixed,TRACKING
691,frame_1468060691251531.jpg,1468060691251531,692,1468060691251531,0.000,session_fixed,TRACKING
692,frame_1468060724526433.jpg,1468060724526433,693,1468060724526433,0.000,session_fixed,TRACKING
693,frame_1468060757890495.jpg,1468060757890495,694,1468060757890495,0.000,session_fixed,TRACKING
694,frame_1468060791254506.jpg,1468060791254506,695,1468060791254506,0.000,session_fixed,TRACKING
695,frame_1468060824526845.jpg,1468060824526845,696,1468060824526845,0.000,session_fixed,TRACKING
696,frame_1468060857890908.jpg,1468060857890908,697,1468060857890908,0.000,session_fixed,TRACKING
697,frame_1468060891254918.jpg,1468060891254918,698,1468060891254918,0.000,session_fixed,TRACKING
698,frame_1468060924606285.jpg,1468060924606285,699,1468060924606285,0.000,session_fixed,TRACKING
699,frame_1468060957970347.jpg,1468060957970347,700,1468060957970347,0.000,session_fixed,TRACKING
700,frame_1468060991334357.jpg,1468060991334357,701,1468060991334357,0.000,session_fixed,TRACKING
701,frame_1468061024649470.jpg,1468061024649470,702,1468061024649470,0.000,session_fixed,TRACKING
702,frame_1468061058013532.jpg,1468061058013532,703,1468061058013532,0.000,session_fixed,TRACKING
703,frame_1468061091377543.jpg,1468061091377543,704,1468061091377543,0.000,session_fixed,TRACKING
704,frame_1468061124706778.jpg,1468061124706778,705,1468061124706778,0.000,session_fixed,TRACKING
705,frame_1468061158070841.jpg,1468061158070841,706,1468061158070841,0.000,session_fixed,TRACKING
706,frame_1468061191434851.jpg,1468061191434851,707,1468061191434851,0.000,session_fixed,TRACKING
707,frame_1468061224781807.jpg,1468061224781807,708,1468061224781807,0.000,session_fixed,TRACKING
708,frame_1468061258145869.jpg,1468061258145869,709,1468061258145869,0.000,session_fixed,TRACKING
709,frame_1468061291509880.jpg,1468061291509880,710,1468061291509880,0.000,session_fixed,TRACKING
710,frame_1468061324879452.jpg,1468061324879452,711,1468061324879452,0.000,session_fixed,TRACKING
711,frame_1468061358243463.jpg,1468061358243463,712,1468061358243463,0.000,session_fixed,TRACKING
712,frame_1468061391607525.jpg,1468061391607525,713,1468061391607525,0.000,session_fixed,TRACKING
713,frame_1468061424924532.jpg,1468061424924532,714,1468061424924532,0.000,session_fixed,TRACKING
714,frame_1468061458288542.jpg,1468061458288542,715,1468061458288542,0.000,session_fixed,TRACKING
715,frame_1468061491652605.jpg,1468061491652605,716,1468061491652605,0.000,session_fixed,TRACKING
716,frame_1468061525007833.jpg,1468061525007833,717,1468061525007833,0.000,session_fixed,TRACKING
717,frame_1468061558371843.jpg,1468061558371843,718,1468061558371843,0.000,session_fixed,TRACKING
718,frame_1468061591735906.jpg,1468061591735906,719,1468061591735906,0.000,session_fixed,TRACKING
719,frame_1468061625086723.jpg,1468061625086723,720,1468061625086723,0.000,session_fixed,TRACKING
720,frame_1468061658450734.jpg,1468061658450734,721,1468061658450734,0.000,session_fixed,TRACKING
721,frame_1468061691814796.jpg,1468061691814796,722,1468061691814796,0.000,session_fixed,TRACKING
722,frame_1468061725142396.jpg,1468061725142396,723,1468061725142396,0.000,session_fixed,TRACKING
723,frame_1468061758506458.jpg,1468061758506458,724,1468061758506458,0.000,session_fixed,TRACKING
724,frame_1468061791870521.jpg,1468061791870521,725,1468061791870521,0.000,session_fixed,TRACKING
725,frame_1468061825282948.jpg,1468061825282948,726,1468061825282948,0.000,session_fixed,TRACKING
726,frame_1468061858646959.jpg,1468061858646959,727,1468061858646959,0.000,session_fixed,TRACKING
727,frame_1468061892011021.jpg,1468061892011021,728,1468061892011021,0.000,session_fixed,TRACKING
728,frame_1468061925422606.jpg,1468061925422606,729,1468061925422606,0.000,session_fixed,TRACKING
729,frame_1468061958786668.jpg,1468061958786668,730,1468061958786668,0.000,session_fixed,TRACKING
730,frame_1468061992150731.jpg,1468061992150731,731,1468061992150731,0.000,session_fixed,TRACKING
731,frame_1468062025481629.jpg,1468062025481629,732,1468062025481629,0.000,session_fixed,TRACKING
732,frame_1468062058845692.jpg,1468062058845692,733,1468062058845692,0.000,session_fixed,TRACKING
733,frame_1468062092209754.jpg,1468062092209754,734,1468062092209754,0.000,session_fixed,TRACKING
734,frame_1468062125641426.jpg,1468062125641426,735,1468062125641426,0.000,session_fixed,TRACKING
735,frame_1468062159005489.jpg,1468062159005489,736,1468062159005489,0.000,session_fixed,TRACKING
736,frame_1468062192369551.jpg,1468062192369551,737,1468062192369551,0.000,session_fixed,TRACKING
737,frame_1468062225748626.jpg,1468062225748626,738,1468062225748626,0.000,session_fixed,TRACKING
738,frame_1468062259112688.jpg,1468062259112688,739,1468062259112688,0.000,session_fixed,TRACKING
739,frame_1468062292476699.jpg,1468062292476699,740,1468062292476699,0.000,session_fixed,TRACKING
740,frame_1468062325903436.jpg,1468062325903436,741,1468062325903436,0.000,session_fixed,TRACKING
741,frame_1468062359267499.jpg,1468062359267499,742,1468062359267499,0.000,session_fixed,TRACKING
742,frame_1468062392631561.jpg,1468062392631561,743,1468062392631561,0.000,session_fixed,TRACKING
743,frame_1468062425919182.jpg,1468062425919182,744,1468062425919182,0.000,session_fixed,TRACKING
744,frame_1468062459283244.jpg,1468062459283244,745,1468062459283244,0.000,session_fixed,TRACKING
745,frame_1468062496820255.jpg,1468062496820255,746,1468062496820255,0.000,session_fixed,TRACKING
746,frame_1468062530163735.jpg,1468062530163735,747,1468062530163735,0.000,session_fixed,TRACKING
747,frame_1468062563527798.jpg,1468062563527798,748,1468062563527798,0.000,session_fixed,TRACKING
748,frame_1468062596891808.jpg,1468062596891808,749,1468062596891808,0.000,session_fixed,TRACKING
749,frame_1468062630178357.jpg,1468062630178357,750,1468062630178357,0.000,session_fixed,TRACKING
750,frame_1468062663542419.jpg,1468062663542419,751,1468062663542419,0.000,session_fixed,TRACKING
751,frame_1468062696906429.jpg,1468062696906429,752,1468062696906429,0.000,session_fixed,TRACKING
752,frame_1468062726115529.jpg,1468062726115529,753,1468062726115529,0.000,session_fixed,TRACKING
753,frame_1468062759479591.jpg,1468062759479591,754,1468062759479591,0.000,session_fixed,TRACKING
754,frame_1468062792843602.jpg,1468062792843602,755,1468062792843602,0.000,session_fixed,TRACKING
755,frame_1468062826263376.jpg,1468062826263376,756,1468062826263376,0.000,session_fixed,TRACKING
756,frame_1468062859627387.jpg,1468062859627387,757,1468062859627387,0.000,session_fixed,TRACKING
757,frame_1468062892991449.jpg,1468062892991449,758,1468062892991449,0.000,session_fixed,TRACKING
758,frame_1468062926313710.jpg,1468062926313710,759,1468062926313710,0.000,session_fixed,TRACKING
759,frame_1468062959677720.jpg,1468062959677720,760,1468062959677720,0.000,session_fixed,TRACKING
760,frame_1468062993041783.jpg,1468062993041783,761,1468062993041783,0.000,session_fixed,TRACKING
761,frame_1468063026451597.jpg,1468063026451597,762,1468063026451597,0.000,session_fixed,TRACKING
762,frame_1468063059815608.jpg,1468063059815608,763,1468063059815608,0.000,session_fixed,TRACKING
763,frame_1468063093179670.jpg,1468063093179670,764,1468063093179670,0.000,session_fixed,TRACKING
764,frame_1468063126579269.jpg,1468063126579269,765,1468063126579269,0.000,session_fixed,TRACKING
765,frame_1468063159943279.jpg,1468063159943279,766,1468063159943279,0.000,session_fixed,TRACKING
766,frame_1468063193307342.jpg,1468063193307342,767,1468063193307342,0.000,session_fixed,TRACKING
767,frame_1468063226676988.jpg,1468063226676988,768,1468063226676988,0.000,session_fixed,TRACKING
768,frame_1468063260041050.jpg,1468063260041050,769,1468063260041050,0.000,session_fixed,TRACKING
769,frame_1468063293405113.jpg,1468063293405113,770,1468063293405113,0.000,session_fixed,TRACKING
770,frame_1468063326791346.jpg,1468063326791346,771,1468063326791346,0.000,session_fixed,TRACKING
771,frame_1468063360155357.jpg,1468063360155357,772,1468063360155357,0.000,session_fixed,TRACKING
772,frame_1468063393519419.jpg,1468063393519419,773,1468063393519419,0.000,session_fixed,TRACKING
773,frame_1468063426920541.jpg,1468063426920541,774,1468063426920541,0.000,session_fixed,TRACKING
774,frame_1468063460284603.jpg,1468063460284603,775,1468063460284603,0.000,session_fixed,TRACKING
775,frame_1468063493648666.jpg,1468063493648666,776,1468063493648666,0.000,session_fixed,TRACKING
776,frame_1468063527060032.jpg,1468063527060032,777,1468063527060032,0.000,session_fixed,TRACKING
777,frame_1468063560424095.jpg,1468063560424095,778,1468063560424095,0.000,session_fixed,TRACKING
778,frame_1468063593788157.jpg,1468063593788157,779,1468063593788157,0.000,session_fixed,TRACKING
779,frame_1468063627150452.jpg,1468063627150452,780,1468063627150452,0.000,session_fixed,TRACKING
780,frame_1468063660514514.jpg,1468063660514514,781,1468063660514514,0.000,session_fixed,TRACKING
781,frame_1468063693878577.jpg,1468063693878577,782,1468063693878577,0.000,session_fixed,TRACKING
782,frame_1468063727235737.jpg,1468063727235737,783,1468063727235737,0.000,session_fixed,TRACKING
783,frame_1468063760599800.jpg,1468063760599800,784,1468063760599800,0.000,session_fixed,TRACKING
784,frame_1468063793963862.jpg,1468063793963862,785,1468063793963862,0.000,session_fixed,TRACKING
785,frame_1468063827361457.jpg,1468063827361457,786,1468063827361457,0.000,session_fixed,TRACKING
786,frame_1468063860725520.jpg,1468063860725520,787,1468063860725520,0.000,session_fixed,TRACKING
787,frame_1468063894089530.jpg,1468063894089530,788,1468063894089530,0.000,session_fixed,TRACKING
788,frame_1468063927392466.jpg,1468063927392466,789,1468063927392466,0.000,session_fixed,TRACKING
789,frame_1468063960756528.jpg,1468063960756528,790,1468063960756528,0.000,session_fixed,TRACKING
790,frame_1468063994120539.jpg,1468063994120539,791,1468063994120539,0.000,session_fixed,TRACKING
791,frame_1468064027461091.jpg,1468064027461091,792,1468064027461091,0.000,session_fixed,TRACKING
792,frame_1468064060825154.jpg,1468064060825154,793,1468064060825154,0.000,session_fixed,TRACKING
793,frame_1468064094189164.jpg,1468064094189164,794,1468064094189164,0.000,session_fixed,TRACKING
794,frame_1468064127578294.jpg,1468064127578294,795,1468064127578294,0.000,session_fixed,TRACKING
795,frame_1468064160942356.jpg,1468064160942356,796,1468064160942356,0.000,session_fixed,TRACKING
796,frame_1468064194306367.jpg,1468064194306367,797,1468064194306367,0.000,session_fixed,TRACKING
797,frame_1468064227686500.jpg,1468064227686500,798,1468064227686500,0.000,session_fixed,TRACKING
798,frame_1468064261050563.jpg,1468064261050563,799,1468064261050563,0.000,session_fixed,TRACKING
799,frame_1468064294414573.jpg,1468064294414573,800,1468064294414573,0.000,session_fixed,TRACKING
800,frame_1468064327708713.jpg,1468064327708713,801,1468064327708713,0.000,session_fixed,TRACKING
801,frame_1468064361072723.jpg,1468064361072723,802,1468064361072723,0.000,session_fixed,TRACKING
802,frame_1468064394436785.jpg,1468064394436785,803,1468064394436785,0.000,session_fixed,TRACKING
803,frame_1468064427833862.jpg,1468064427833862,804,1468064427833862,0.000,session_fixed,TRACKING
804,frame_1468064461197872.jpg,1468064461197872,805,1468064461197872,0.000,session_fixed,TRACKING
805,frame_1468064494561935.jpg,1468064494561935,806,1468064494561935,0.000,session_fixed,TRACKING
806,frame_1468064527920787.jpg,1468064527920787,807,1468064527920787,0.000,session_fixed,TRACKING
807,frame_1468064561284798.jpg,1468064561284798,808,1468064561284798,0.000,session_fixed,TRACKING
808,frame_1468064594648860.jpg,1468064594648860,809,1468064594648860,0.000,session_fixed,TRACKING
809,frame_1468064628076866.jpg,1468064628076866,810,1468064628076866,0.000,session_fixed,TRACKING
810,frame_1468064661440876.jpg,1468064661440876,811,1468064661440876,0.000,session_fixed,TRACKING
811,frame_1468064694804939.jpg,1468064694804939,812,1468064694804939,0.000,session_fixed,TRACKING
812,frame_1468064728236542.jpg,1468064728236542,813,1468064728236542,0.000,session_fixed,TRACKING
813,frame_1468064761600553.jpg,1468064761600553,814,1468064761600553,0.000,session_fixed,TRACKING
814,frame_1468064794964615.jpg,1468064794964615,815,1468064794964615,0.000,session_fixed,TRACKING
815,frame_1468064828301683.jpg,1468064828301683,816,1468064828301683,0.000,session_fixed,TRACKING
816,frame_1468064861665745.jpg,1468064861665745,817,1468064861665745,0.000,session_fixed,TRACKING
817,frame_1468064895029808.jpg,1468064895029808,818,1468064895029808,0.000,session_fixed,TRACKING
818,frame_1468064928483693.jpg,1468064928483693,819,1468064928483693,0.000,session_fixed,TRACKING
819,frame_1468064961847755.jpg,1468064961847755,820,1468064961847755,0.000,session_fixed,TRACKING
820,frame_1468064995211818.jpg,1468064995211818,821,1468064995211818,0.000,session_fixed,TRACKING
821,frame_1468065028568433.jpg,1468065028568433,822,1468065028568433,0.000,session_fixed,TRACKING
822,frame_1468065061932496.jpg,1468065061932496,823,1468065061932496,0.000,session_fixed,TRACKING
823,frame_1468065095296558.jpg,1468065095296558,824,1468065095296558,0.000,session_fixed,TRACKING
824,frame_1468065128624742.jpg,1468065128624742,825,1468065128624742,0.000,session_fixed,TRACKING
825,frame_1468065161988804.jpg,1468065161988804,826,1468065161988804,0.000,session_fixed,TRACKING
826,frame_1468065195352867.jpg,1468065195352867,827,1468065195352867,0.000,session_fixed,TRACKING
827,frame_1468065228806927.jpg,1468065228806927,828,1468065228806927,0.000,session_fixed,TRACKING
828,frame_1468065262170990.jpg,1468065262170990,829,1468065262170990,0.000,session_fixed,TRACKING
829,frame_1468065295535000.jpg,1468065295535000,830,1468065295535000,0.000,session_fixed,TRACKING
830,frame_1468065328884586.jpg,1468065328884586,831,1468065328884586,0.000,session_fixed,TRACKING
831,frame_1468065362248648.jpg,1468065362248648,832,1468065362248648,0.000,session_fixed,TRACKING
832,frame_1468065395612659.jpg,1468065395612659,833,1468065395612659,0.000,session_fixed,TRACKING
833,frame_1468065429015806.jpg,1468065429015806,834,1468065429015806,0.000,session_fixed,TRACKING
834,frame_1468065462379869.jpg,1468065462379869,835,1468065462379869,0.000,session_fixed,TRACKING
835,frame_1468065495743879.jpg,1468065495743879,836,1468065495743879,0.000,session_fixed,TRACKING
836,frame_1468065528977208.jpg,1468065528977208,837,1468065528977208,0.000,session_fixed,TRACKING
837,frame_1468065562341271.jpg,1468065562341271,838,1468065562341271,0.000,session_fixed,TRACKING
838,frame_1468065595705281.jpg,1468065595705281,839,1468065595705281,0.000,session_fixed,TRACKING
839,frame_1468065629133177.jpg,1468065629133177,840,1468065629133177,0.000,session_fixed,TRACKING
840,frame_1468065662497239.jpg,1468065662497239,841,1468065662497239,0.000,session_fixed,TRACKING
841,frame_1468065695861250.jpg,1468065695861250,842,1468065695861250,0.000,session_fixed,TRACKING
842,frame_1468065729270182.jpg,1468065729270182,843,1468065729270182,0.000,session_fixed,TRACKING
843,frame_1468065762634193.jpg,1468065762634193,844,1468065762634193,0.000,session_fixed,TRACKING
844,frame_1468065795998255.jpg,1468065795998255,845,1468065795998255,0.000,session_fixed,TRACKING
845,frame_1468065829349935.jpg,1468065829349935,846,1468065829349935,0.000,session_fixed,TRACKING
846,frame_1468065862713945.jpg,1468065862713945,847,1468065862713945,0.000,session_fixed,TRACKING
847,frame_1468065896078008.jpg,1468065896078008,848,1468065896078008,0.000,session_fixed,TRACKING
848,frame_1468065929394264.jpg,1468065929394264,849,1468065929394264,0.000,session_fixed,TRACKING
849,frame_1468065962758275.jpg,1468065962758275,850,1468065962758275,0.000,session_fixed,TRACKING
850,frame_1468065996122337.jpg,1468065996122337,851,1468065996122337,0.000,session_fixed,TRACKING
851,frame_1468066029516543.jpg,1468066029516543,852,1468066029516543,0.000,session_fixed,TRACKING
852,frame_1468066062880553.jpg,1468066062880553,853,1468066062880553,0.000,session_fixed,TRACKING
853,frame_1468066096244615.jpg,1468066096244615,854,1468066096244615,0.000,session_fixed,TRACKING
854,frame_1468066129648676.jpg,1468066129648676,855,1468066129648676,0.000,session_fixed,TRACKING
855,frame_1468066163012686.jpg,1468066163012686,856,1468066163012686,0.000,session_fixed,TRACKING
856,frame_1468066196376749.jpg,1468066196376749,857,1468066196376749,0.000,session_fixed,TRACKING
857,frame_1468066229731252.jpg,1468066229731252,858,1468066229731252,0.000,session_fixed,TRACKING
858,frame_1468066263095315.jpg,1468066263095315,859,1468066263095315,0.000,session_fixed,TRACKING
859,frame_1468066296459377.jpg,1468066296459377,860,1468066296459377,0.000,session_fixed,TRACKING
860,frame_1468066329811685.jpg,1468066329811685,861,1468066329811685,0.000,session_fixed,TRACKING
861,frame_1468066363175747.jpg,1468066363175747,862,1468066363175747,0.000,session_fixed,TRACKING
862,frame_1468066396539810.jpg,1468066396539810,863,1468066396539810,0.000,session_fixed,TRACKING
863,frame_1468066429848567.jpg,1468066429848567,864,1468066429848567,0.000,session_fixed,TRACKING
864,frame_1468066463212630.jpg,1468066463212630,865,1468066463212630,0.000,session_fixed,TRACKING
865,frame_1468066496576692.jpg,1468066496576692,866,1468066496576692,0.000,session_fixed,TRACKING
