sensor_type,event_timestamp_ns,elapsed_realtime_ns,wall_time_ms,x,y,z,accuracy
android.sensor.accelerometer,1468056452415445,1468056460344712,1775212864319,0.51086766,8.335398,4.356732,3
android.sensor.gyroscope,1468056458448257,1468056465190494,1775212864324,-0.09376775,0.1725693,-0.15149446,3
android.sensor.accelerometer,1468056471411539,1468056480502056,1775212864339,-0.11365908,8.754142,4.2681975,3
android.sensor.gyroscope,1468056482193414,1468056489183046,1775212864348,-0.12797616,0.33628106,-0.03054324,3
android.sensor.accelerometer,1468056499905757,1468056508348254,1775212864367,0.31944183,8.639286,4.9980083,3
android.sensor.gyroscope,1468056505938570,1468056512522993,1775212864371,-0.01924224,0.43524116,0.043982264,3
android.sensor.gyroscope,1468056529683726,1468056536081691,1775212864395,0.10293072,0.2764163,-0.18570289,3
android.sensor.accelerometer,1468056528399924,1468056536566118,1775212864395,0.56590253,8.297112,5.4263234,3
android.sensor.gyroscope,1468056553428882,1468056560202681,1775212864419,0.08093958,0.21532984,-0.18448116,3
android.sensor.accelerometer,1468056556894091,1468056565279400,1775212864424,-0.654437,9.0341015,4.325625,3
android.sensor.gyroscope,1468056577174039,1468056583813983,1775212864442,-0.015577052,0.2751946,-0.02932151,3
android.sensor.accelerometer,1468056585388257,1468056593576014,1775212864452,0.23090738,8.847462,4.6342993,3
android.sensor.gyroscope,1468056600919143,1468056607268358,1775212864466,0.03573559,0.29718572,-0.05131264,3
android.sensor.accelerometer,1468056613882476,1468056621707993,1775212864480,-0.096909314,8.902496,5.0099726,3
android.sensor.gyroscope,1468056624664299,1468056632067212,1775212864491,0.094378605,0.15424335,-0.010995566,3
android.sensor.accelerometer,1468056632878570,1468056642667525,1775212864501,-0.3385844,9.206385,4.430909,3
android.sensor.gyroscope,1468056648409455,1468056655049139,1775212864514,0.040622506,0.15913028,0.12950334,3
android.sensor.accelerometer,1468056661372737,1468056669370598,1775212864528,0.6472585,9.036494,4.1700916,3
android.sensor.gyroscope,1468056672154612,1468056679846743,1775212864538,-0.06811142,0.23732096,0.09651663,3
android.sensor.accelerometer,1468056689866955,1468056698170650,1775212864557,0.42951167,8.849854,4.95733,3
android.sensor.gyroscope,1468056695899768,1468056702505910,1775212864561,0.0015271619,0.21410811,-0.0097738365,3
android.sensor.gyroscope,1468056719644924,1468056725943670,1775212864584,0.0650571,0.18845178,0.09529491,3
android.sensor.accelerometer,1468056718361122,1468056726493618,1775212864585,-0.31226337,8.971889,4.6582274,3
android.sensor.gyroscope,1468056743390080,1468056749990181,1775212864609,0.047952887,0.109039366,0.18081598,3
android.sensor.accelerometer,1468056746855289,1468056754818098,1775212864613,0.7860422,8.785249,4.371089,3
android.sensor.gyroscope,1468056762386226,1468056771004920,1775212864630,0.06139191,0.17379104,0.10140356,3
android.sensor.accelerometer,1468056775349507,1468056784647993,1775212864643,0.7190432,8.670393,4.4668016,3
android.sensor.gyroscope,1468056786131382,1468056792648931,1775212864651,-0.01924224,0.14935644,0.014660755,3
android.sensor.accelerometer,1468056803843674,1468056811962681,1775212864670,-0.3074777,9.007781,4.6414776,3
android.sensor.gyroscope,1468056809876539,1468056816604608,1775212864675,-0.098654665,0.09926552,0.14660755,3
android.sensor.gyroscope,1468056833621695,1468056840138514,1775212864699,-0.026572619,0.12247839,0.23335035,3
android.sensor.accelerometer,1468056832337893,1468056840350337,1775212864699,0.2117648,9.072387,4.9980083,3
android.sensor.gyroscope,1468056852617841,1468056860290025,1775212864719,0.1273653,0.16157374,0.22601996,3
android.sensor.accelerometer,1468056851334039,1468056860465389,1775212864719,0.5300102,9.0341015,5.203791,3
android.sensor.gyroscope,1468056876362997,1468056882705025,1775212864741,0.30207264,0.14569125,0.14905101,3
android.sensor.accelerometer,1468056879828205,1468056888111379,1775212864747,0.2883351,8.995817,4.4835515,3
android.sensor.gyroscope,1468056900108153,1468056908015181,1775212864767,0.21410811,0.17989968,0.13805544,3
android.sensor.accelerometer,1468056898824351,1468056908138306,1775212864767,-0.52522457,9.129815,3.610171,3
android.sensor.gyroscope,1468056923853310,1468056930426795,1775212864789,-0.011911863,0.32895067,0.2480111,3
android.sensor.accelerometer,1468056927318518,1468056936637212,1775212864795,-0.12801601,8.892925,3.650849,3
android.sensor.gyroscope,1468056947598466,1468056954351275,1775212864813,-0.22571453,0.26175556,0.16982041,3
android.sensor.accelerometer,1468056955812737,1468056964193306,1775212864823,0.8650054,8.483752,4.775476,3
android.sensor.gyroscope,1468056971343622,1468056977899139,1775212864836,-0.26480988,0.12125666,0.008552107,3
android.sensor.accelerometer,1468056984306903,1468056992815962,1775212864851,-0.66400826,8.782856,5.139185,3
android.sensor.gyroscope,1468056995088778,1468057001340702,1775212864860,-0.083993904,0.23487751,0.18570289,3
android.sensor.gyroscope,1468057014084924,1468057021380233,1775212864880,0.0736092,0.38759372,0.2761109,3
android.sensor.accelerometer,1468057012801122,1468057021492472,1775212864880,-0.28115666,8.35454,4.816154,3
android.sensor.gyroscope,1468057037830080,1468057045995858,1775212864905,0.019853106,0.4254673,0.252898,3
android.sensor.accelerometer,1468057041295341,1468057049445650,1775212864908,0.01794617,7.8592257,4.5003014,3
android.sensor.gyroscope,1468057061575237,1468057068780493,1775212864927,-0.2525926,0.28985533,0.14905101,3
android.sensor.accelerometer,1468057069789507,1468057078003150,1775212864937,-0.14476576,7.4141607,4.9046884,3
android.sensor.gyroscope,1468057085320445,1468057092167056,1775212864951,-0.4150826,0.13591741,-0.0048869182,3
android.sensor.accelerometer,1468057098283726,1468057106286952,1775212864965,-1.2526426,8.514859,5.1846485,3
android.sensor.gyroscope,1468057109065601,1468057115999347,1775212864975,-0.16096286,0.43401942,0.18692462,3
android.sensor.accelerometer,1468057126777945,1468057135138879,1775212864994,-0.24047868,8.321041,5.1846485,3
android.sensor.gyroscope,1468057132810757,1468057140370285,1775212864999,-0.044898562,0.49388418,0.21135922,3
android.sensor.gyroscope,1468057156555914,1468057163294868,1775212865022,-0.009468404,0.38881543,0.05131264,3
android.sensor.accelerometer,1468057155272112,1468057163472108,1775212865022,-0.3074777,8.10808,5.2085767,3
android.sensor.gyroscope,1468057180301122,1468057186807524,1775212865045,-0.15363249,0.31428993,0.028099779,3
android.sensor.accelerometer,1468057183766330,1468057191625702,1775212865050,-1.2239288,8.356933,4.545765,3
android.sensor.gyroscope,1468057204046278,1468057211039764,1775212865070,-0.1414152,0.40103272,0.10873393,3
android.sensor.accelerometer,1468057212260549,1468057220656327,1775212865079,-0.1591227,8.076973,5.47418,3
android.sensor.gyroscope,1468057227791435,1468057234647993,1775212865093,0.038179047,0.4327977,0.012217295,3
android.sensor.accelerometer,1468057240754768,1468057249231535,1775212865108,-0.506082,8.297112,5.139185,3
android.sensor.gyroscope,1468057251536643,1468057258325181,1775212865117,0.06627883,0.37904158,0.0097738365,3
android.sensor.accelerometer,1468057269248987,1468057278511587,1775212865137,-0.26919255,7.7994056,5.2085767,3
android.sensor.gyroscope,1468057275281799,1468057282653827,1775212865141,-0.035124727,0.1725693,-0.07819069,3
android.sensor.gyroscope,1468057299027007,1468057305870962,1775212865164,-0.011911863,0.11270455,-0.14660755,3
android.sensor.accelerometer,1468057297743205,1468057306027264,1775212865165,-0.50368917,7.9070826,5.634499,3
android.sensor.gyroscope,1468057322772164,1468057329673931,1775212865188,-0.0033597562,0.09682207,-0.11606431,3
android.sensor.accelerometer,1468057326237372,1468057334162837,1775212865193,-1.2215359,8.658429,5.9503517,3
android.sensor.gyroscope,1468057341768310,1468057349977420,1775212865209,0.049174614,0.14813471,-0.0537561,3
android.sensor.accelerometer,1468057354731591,1468057362713097,1775212865221,-0.84107715,8.26122,6.337989,3
android.sensor.gyroscope,1468057365513466,1468057372715337,1775212865231,0.12125666,0.028405212,-0.118507765,3
android.sensor.accelerometer,1468057383225810,1468057391311326,1775212865250,-1.0157533,8.141579,5.9383874,3
android.sensor.gyroscope,1468057389258674,1468057396911326,1775212865255,0.17012584,-0.10598504,-0.09407318,3
android.sensor.gyroscope,1468057413003830,1468057420609139,1775212865279,0.19822562,0.22143848,0.05986475,3
android.sensor.accelerometer,1468057411720028,1468057420969191,1775212865279,-0.56111693,8.782856,4.9525447,3
android.sensor.gyroscope,1468057436749039,1468057443228618,1775212865302,0.05894845,0.08460477,0.05253437,3
android.sensor.accelerometer,1468057440214247,1468057448561743,1775212865307,-0.032303106,8.502895,5.512465,3
android.sensor.gyroscope,1468057460494195,1468057467281535,1775212865326,0.046731155,0.017409647,-0.09040799,3
android.sensor.accelerometer,1468057468708466,1468057477626795,1775212865336,-0.6329016,8.455039,5.852246,3
android.sensor.gyroscope,1468057484239403,1468057490998514,1775212865349,0.10415245,0.0015271619,-0.06597339,3
android.sensor.accelerometer,1468057497202685,1468057505358045,1775212865364,-0.5300102,8.845069,5.0195436,3
android.sensor.gyroscope,1468057507984560,1468057514563201,1775212865373,0.043065965,0.06994402,0.086742796,3
android.sensor.accelerometer,1468057525696903,1468057533799712,1775212865392,0.40558344,8.598608,5.395217,3
android.sensor.gyroscope,1468057531729768,1468057538510701,1775212865397,-0.065667965,-0.04856375,0.0,3
android.sensor.accelerometer,1468057554191122,1468057562313254,1775212865421,-0.20937198,8.672786,5.5483575,3
android.sensor.gyroscope,1468057555474924,1468057562483358,1775212865421,-0.013133593,-0.09010255,-0.041538805,3
android.sensor.gyroscope,1468057579220132,1468057585897056,1775212865444,0.046731155,0.008857539,0.032986697,3
android.sensor.accelerometer,1468057582685341,1468057590647368,1775212865449,-0.3481557,8.892925,5.1607203,3
android.sensor.gyroscope,1468057602965341,1468057610121066,1775212865469,0.23365578,0.3265072,0.20891576,3
android.sensor.accelerometer,1468057611179612,1468057620593566,1775212865479,-0.4869394,8.806784,5.3018966,3
android.sensor.gyroscope,1468057626710497,1468057633871535,1775212865492,0.20189081,0.19211698,0.21991132,3
android.sensor.accelerometer,1468057639673830,1468057647966691,1775212865506,-0.3792624,8.811569,4.328018,3
android.sensor.gyroscope,1468057650455705,1468057657275128,1775212865516,0.014966187,0.19211698,0.2602284,3
android.sensor.accelerometer,1468057668168049,1468057676607628,1775212865535,0.4941179,8.636893,4.9525447,3
android.sensor.gyroscope,1468057674200914,1468057680605441,1775212865539,-0.06933315,0.18600832,0.26389357,3
android.sensor.gyroscope,1468057697946070,1468057704497056,1775212865563,0.15057817,0.3130682,0.17959425,3
android.sensor.accelerometer,1468057696662268,1468057704716014,1775212865563,0.14237295,8.742178,5.1990056,3
android.sensor.gyroscope,1468057721691278,1468057727941431,1775212865586,0.32406378,0.5232057,0.37140578,3
android.sensor.accelerometer,1468057725156487,1468057733964451,1775212865592,-0.5395815,8.924032,4.3088756,3
android.sensor.gyroscope,1468057745436487,1468057752518306,1775212865611,0.19089524,0.58062696,0.48869184,3
android.sensor.accelerometer,1468057753650757,1468057761542316,1775212865620,1.1928221,7.9070826,4.1030927,3
android.sensor.gyroscope,1468057764432632,1468057772890649,1775212865631,-0.15118903,0.29962918,0.21013749,3
android.sensor.accelerometer,1468057782144976,1468057790173722,1775212865649,0.7501499,8.222935,5.1583276,3
android.sensor.gyroscope,1468057788177841,1468057794697316,1775212865653,-0.2525926,0.19944735,-0.0036651888,3
android.sensor.gyroscope,1468057811922997,1468057819939972,1775212865678,0.00763581,0.32162032,0.14782928,3
android.sensor.accelerometer,1468057810639195,1468057820055962,1775212865679,-0.034695927,8.344969,5.577071,3
android.sensor.gyroscope,1468057835668205,1468057842728514,1775212865701,0.22510368,0.37171122,0.17226386,3
android.sensor.accelerometer,1468057839133466,1468057847318305,1775212865706,0.49651068,8.1344,5.1535416,3
android.sensor.gyroscope,1468057859413414,1468057866784816,1775212865725,0.08949169,0.21655156,0.039095346,3
android.sensor.accelerometer,1468057867627685,1468057876034243,1775212865735,0.14237295,8.4502535,4.49073,3
android.sensor.gyroscope,1468057883158622,1468057889883358,1775212865748,-0.11942407,0.14691298,0.0036651888,3
android.sensor.accelerometer,1468057896121903,1468057904714035,1775212865763,-0.25004998,8.40479,5.239683,3
android.sensor.gyroscope,1468057906903778,1468057914560128,1775212865773,-0.07055488,0.11636974,0.0048869182,3
android.sensor.accelerometer,1468057924616174,1468057932815649,1775212865791,-1.1114662,9.012567,5.2348976,3
android.sensor.gyroscope,1468057930648987,1468057937546378,1775212865796,0.15424335,0.19700389,0.21258095,3
android.sensor.gyroscope,1468057949645185,1468057957886795,1775212865816,0.23854269,0.24342962,0.3090976,3
android.sensor.accelerometer,1468057953110393,1468057961046743,1775212865820,0.12562318,8.553144,4.5936213,3
android.sensor.gyroscope,1468057968641330,1468057978027003,1775212865837,0.15424335,0.15790854,0.18448116,3
android.sensor.accelerometer,1468057972106539,1468057981347420,1775212865840,0.041874398,8.306684,4.179663,3
android.sensor.gyroscope,1468057992386539,1468058000387941,1775212865859,-0.124310985,0.06139191,0.06475167,3
android.sensor.accelerometer,1468058000600810,1468058008372160,1775212865867,-0.6257231,8.586644,4.2921257,3
android.sensor.gyroscope,1468058016131747,1468058022822107,1775212865881,-0.21105379,0.11148282,0.112399116,3
android.sensor.accelerometer,1468058029095028,1468058037000597,1775212865896,-0.64247286,8.340183,5.2348976,3
android.sensor.gyroscope,1468058039876955,1468058047223878,1775212865906,0.017409647,0.22632541,0.15393792,3
android.sensor.accelerometer,1468058057589299,1468058066108357,1775212865925,-0.9607183,8.517252,4.875974,3
android.sensor.gyroscope,1468058063622112,1468058070758253,1775212865929,0.14691298,0.24342962,0.29199335,3
android.sensor.gyroscope,1468058087367320,1468058093942212,1775212865952,0.094378605,0.076052666,0.0048869182,3
android.sensor.accelerometer,1468058086083518,1468058094047941,1775212865953,0.9415757,7.8113694,4.4404807,3
android.sensor.gyroscope,1468058111112528,1468058117834607,1775212865976,0.022296565,0.0772744,-0.15393792,3
android.sensor.accelerometer,1468058114577789,1468058122491430,1775212865981,-1.1066805,8.756535,4.2681975,3
android.sensor.gyroscope,1468058134857737,1468058141710024,1775212866000,0.00763581,0.17745622,0.043982264,3
android.sensor.accelerometer,1468058143072060,1468058151468826,1775212866010,-0.40079778,8.457432,4.727619,3
android.sensor.gyroscope,1468058158602945,1468058165546951,1775212866024,0.047952887,0.12247839,-0.0048869182,3
android.sensor.accelerometer,1468058171566278,1468058179911795,1775212866038,0.0011964113,8.249256,4.6007996,3
android.sensor.gyroscope,1468058182348205,1468058189012732,1775212866048,0.0858265,0.12492185,-0.12217296,3
android.sensor.accelerometer,1468058190562476,1468058200068201,1775212866059,-0.5946164,8.660822,4.464409,3
android.sensor.gyroscope,1468058206093362,1468058212873253,1775212866071,0.10293072,0.14446951,-0.07208204,3
android.sensor.accelerometer,1468058219056695,1468058226938930,1775212866085,-0.6041877,8.330612,4.2969112,3
android.sensor.gyroscope,1468058229838622,1468058237003982,1775212866096,0.0736092,0.19089524,-0.07208204,3
android.sensor.accelerometer,1468058247550966,1468058258185597,1775212866117,-0.80997044,8.730213,4.6582274,3
android.sensor.gyroscope,1468058248834768,1468058258307264,1775212866117,0.12980877,0.17501275,-0.018325943,3
android.sensor.gyroscope,1468058272579976,1468058280617784,1775212866139,0.07849612,0.12980877,0.0097738365,3
android.sensor.accelerometer,1468058276045237,1468058284289347,1775212866143,-0.24765715,8.82114,3.8590248,3
android.sensor.gyroscope,1468058296325185,1468058303310337,1775212866162,-0.10598504,0.09560034,-0.06352994,3
android.sensor.accelerometer,1468058304539455,1468058313285701,1775212866172,-0.06580263,8.352147,4.3328037,3
android.sensor.gyroscope,1468058320070393,1468058327565597,1775212866186,-0.11575887,0.1273653,-0.12705988,3
android.sensor.accelerometer,1468058333033726,1468058341014816,1775212866200,-1.3938192,8.962317,4.761119,3
android.sensor.gyroscope,1468058343815601,1468058351113357,1775212866210,-0.0070249448,0.23487751,0.06475167,3
android.sensor.accelerometer,1468058361527997,1468058369747941,1775212866228,-0.75493556,9.165708,4.5242295,3
android.sensor.gyroscope,1468058367560862,1468058374174191,1775212866233,0.06017018,0.24465135,0.239459,3
android.sensor.accelerometer,1468058390022268,1468058398230128,1775212866257,0.721436,8.100901,4.5912285,3
android.sensor.gyroscope,1468058391306070,1468058398338514,1775212866257,-0.07422007,0.10415245,0.015882485,3
android.sensor.gyroscope,1468058415051278,1468058421756534,1775212866280,-0.21716243,-0.05589413,-0.27366742,3
android.sensor.accelerometer,1468058418516539,1468058426726795,1775212866285,-0.8386843,8.545966,4.8472605,3
android.sensor.gyroscope,1468058438796487,1468058446661118,1775212866305,-0.13164136,0.011300999,-0.1075122,3
android.sensor.accelerometer,1468058437512685,1468058446785701,1775212866305,-1.3794622,8.763713,5.258826,3
android.sensor.gyroscope,1468058462541695,1468058469358878,1775212866328,0.055283263,-0.010690134,-0.05253437,3
android.sensor.accelerometer,1468058466006955,1468058474086326,1775212866333,-0.2548356,8.43111,5.30429,3
android.sensor.gyroscope,1468058486286955,1468058493004451,1775212866352,0.18234314,-0.010690134,-0.118507765,3
android.sensor.accelerometer,1468058494501226,1468058502526118,1775212866361,-0.64965135,8.560323,4.555336,3
android.sensor.gyroscope,1468058510032164,1468058516861691,1775212866375,0.18723005,0.052839804,-0.07208204,3
android.sensor.accelerometer,1468058522995497,1468058531066534,1775212866390,-0.71665037,8.55793,4.0624146,3
android.sensor.gyroscope,1468058533777372,1468058540997576,1775212866400,0.109039366,0.09682207,-0.039095346,3
android.sensor.accelerometer,1468058551489768,1468058560667055,1775212866419,-0.21415763,8.208578,4.6151567,3
android.sensor.gyroscope,1468058557522632,1468058564061274,1775212866423,0.09071342,0.011300999,-0.15271619,3
android.sensor.gyroscope,1468058581267841,1468058587876118,1775212866446,0.24220788,0.3924806,0.14172062,3
android.sensor.accelerometer,1468058579984039,1468058587947680,1775212866446,-1.8245273,9.290133,3.9451663,3
android.sensor.gyroscope,1468058605013049,1468058611742003,1775212866470,0.24465135,0.4156935,0.35430157,3
android.sensor.accelerometer,1468058608478310,1468058616988305,1775212866475,0.28594232,8.203793,3.827918,3
android.sensor.gyroscope,1468058628758310,1468058635795493,1775212866494,0.0736092,0.2751946,0.035430156,3
android.sensor.accelerometer,1468058636972580,1468058645254034,1775212866504,0.25004998,8.038688,4.323232,3
android.sensor.gyroscope,1468058652503518,1468058660303566,1775212866519,-0.057115857,0.068722285,-0.18570289,3
android.sensor.accelerometer,1468058665466851,1468058673727628,1775212866532,-0.7477571,8.7469635,4.4021955,3
android.sensor.gyroscope,1468058676248726,1468058683108357,1775212866542,0.00641408,0.120034926,-0.118507765,3
android.sensor.accelerometer,1468058693961122,1468058701922941,1775212866560,-0.6999006,8.835498,4.208377,3
android.sensor.gyroscope,1468058699993987,1468058706453097,1775212866565,0.1310305,0.21410811,-0.050090913,3
android.sensor.gyroscope,1468058723739195,1468058730352368,1775212866589,0.11759147,0.23243405,0.050090913,3
android.sensor.accelerometer,1468058722455393,1468058730474868,1775212866589,-0.5563313,8.38804,4.0648074,3
android.sensor.gyroscope,1468058747484455,1468058754474816,1775212866613,-0.011911863,0.113926284,-0.16249003,3
android.sensor.accelerometer,1468058750949664,1468058760577420,1775212866619,-0.39840496,8.392825,3.9212382,3
android.sensor.gyroscope,1468058771229664,1468058778797316,1775212866637,-0.097432934,0.12980877,-0.13439025,3
android.sensor.accelerometer,1468058779443935,1468058794478670,1775212866653,-0.802792,8.629715,3.9140596,3
android.sensor.gyroscope,1468058794974872,1468058801475180,1775212866660,-0.10720677,0.25442517,-0.032986697,3
android.sensor.accelerometer,1468058807938257,1468058815957680,1775212866674,-0.6975078,8.668,4.282554,3
android.sensor.gyroscope,1468058818720132,1468058825445388,1775212866684,0.0650571,0.42180213,0.100181825,3
android.sensor.accelerometer,1468058836432528,1468058844868357,1775212866703,-0.32183465,8.184649,4.3782673,3
android.sensor.gyroscope,1468058842465341,1468058849041482,1775212866708,0.11514801,0.2886336,0.012217295,3
android.sensor.gyroscope,1468058866210601,1468058873479399,1775212866732,0.00763581,0.1933387,-0.12339468,3
android.sensor.accelerometer,1468058864926799,1468058873576222,1775212866732,-0.573081,8.4813595,3.799204,3
android.sensor.gyroscope,1468058889955810,1468058897230545,1775212866756,-0.110871956,0.37171122,-0.086742796,3
android.sensor.accelerometer,1468058893421070,1468058901655024,1775212866760,-1.0516455,8.909675,3.9714873,3
android.sensor.gyroscope,1468058913701070,1468058920193461,1775212866779,-0.058337588,0.41813695,0.08552107,3
android.sensor.accelerometer,1468058921915393,1468058930016065,1775212866789,-0.7692925,8.816355,4.3734818,3
android.sensor.gyroscope,1468058932697268,1468058940801690,1775212866799,0.07971785,0.5048797,0.12217296,3
android.sensor.accelerometer,1468058950409664,1468058958456065,1775212866817,-0.65682983,8.624929,4.8640103,3
android.sensor.gyroscope,1468058956442528,1468058963386378,1775212866822,0.20066908,0.25686863,-0.028099779,3
android.sensor.accelerometer,1468058978903935,1468058986892107,1775212866845,-1.0612168,9.175279,4.0504503,3
android.sensor.gyroscope,1468058980187737,1468058987008826,1775212866846,0.20799945,0.21532984,-0.08918626,3
android.sensor.gyroscope,1468059003932997,1468059010846482,1775212866869,0.023518294,0.120034926,-0.091629714,3
android.sensor.accelerometer,1468059007398205,1468059016107472,1775212866875,-1.1641082,9.182457,3.7369907,3
android.sensor.gyroscope,1468059027678205,1468059034722940,1775212866893,-0.092546016,0.26053384,0.014660755,3
android.sensor.accelerometer,1468059035892528,1468059044581638,1775212866903,-1.3507484,9.247063,3.7633119,3
android.sensor.gyroscope,1468059051423466,1468059058132003,1775212866917,-0.12553272,0.33872452,0.08185588,3
android.sensor.accelerometer,1468059064386799,1468059072292576,1775212866931,-1.0875379,8.567501,4.447659,3
android.sensor.gyroscope,1468059075168726,1468059082046065,1775212866941,-0.123089254,0.22021675,-0.080634154,3
android.sensor.accelerometer,1468059092881122,1468059100828253,1775212866959,-1.3220345,8.991031,4.1198425,3
android.sensor.gyroscope,1468059098913935,1468059105430336,1775212866964,-0.008246674,0.17012584,-0.14538582,3
android.sensor.gyroscope,1468059122659195,1468059129478617,1775212866988,-0.17318016,0.26053384,-0.03054324,3
android.sensor.accelerometer,1468059121375393,1468059129655440,1775212866988,-1.7168503,9.256635,3.557529,3
android.sensor.gyroscope,1468059146404455,1468059152906378,1775212867011,-0.17806709,0.4535671,0.09040799,3
android.sensor.accelerometer,1468059149869664,1468059158319190,1775212867017,-1.7647067,9.101101,4.1054854,3
android.sensor.gyroscope,1468059170149716,1468059176791534,1775212867035,0.00763581,0.48899725,0.15638138,3
android.sensor.accelerometer,1468059178363987,1468059186524295,1775212867045,-1.2789637,9.0436735,4.124628,3
android.sensor.gyroscope,1468059193894924,1468059200284555,1775212867059,-0.016798781,0.36804602,0.028099779,3
android.sensor.accelerometer,1468059206858310,1468059215046170,1775212867074,-1.2861422,9.160921,3.7824545,3
android.sensor.gyroscope,1468059212891122,1468059220491482,1775212867079,-0.054672398,0.32895067,0.02443459,3
android.sensor.gyroscope,1468059236636382,1468059243329347,1775212867102,-0.28313583,0.20922118,-0.15149446,3
android.sensor.accelerometer,1468059235352580,1468059243436534,1775212867102,-1.599602,8.955139,3.868596,3
android.sensor.gyroscope,1468059260381643,1468059266980492,1775212867125,-0.33322674,0.28252497,-0.023212861,3
android.sensor.accelerometer,1468059263846903,1468059271683982,1775212867130,-2.1858435,9.337991,4.8568316,3
android.sensor.gyroscope,1468059284126903,1468059290647315,1775212867149,-0.05589413,0.39736754,0.10506874,3
android.sensor.accelerometer,1468059292341174,1468059300356013,1775212867159,-1.8580267,9.213564,4.9214377,3
android.sensor.gyroscope,1468059307872164,1468059314419138,1775212867173,-0.058337588,0.19456044,0.100181825,3
android.sensor.accelerometer,1468059320835497,1468059328554659,1775212867187,-0.53240305,8.103293,4.2442694,3
android.sensor.gyroscope,1468059331617372,1468059338633669,1775212867197,-0.42363474,-0.08032872,-0.25900668,3
android.sensor.accelerometer,1468059349329820,1468059357518461,1775212867216,-2.3988047,8.825927,4.555336,3
android.sensor.gyroscope,1468059355362632,1468059361808982,1775212867220,-0.5751292,-0.044898562,-0.20891576,3
android.sensor.gyroscope,1468059379107893,1468059385858461,1775212867244,-0.30879214,0.09560034,0.100181825,3
android.sensor.accelerometer,1468059377824091,1468059386101586,1775212867245,-2.4921248,8.782856,5.8474603,3
android.sensor.gyroscope,1468059402853153,1468059409818149,1775212867268,-0.13652828,0.047952887,0.08307761,3
android.sensor.accelerometer,1468059406318414,1468059414385440,1775212867273,-0.7477571,7.509874,5.6967125,3
android.sensor.gyroscope,1468059426598414,1468059433610961,1775212867292,-0.24648394,-0.28924447,-0.2809978,3
android.sensor.accelerometer,1468059434812737,1468059444230909,1775212867303,-0.910469,7.5529447,4.9549375,3
android.sensor.gyroscope,1468059450343674,1468059457046742,1775212867316,-0.44562587,-0.3564396,-0.44470957,3
android.sensor.accelerometer,1468059463307007,1468059471530961,1775212867330,-2.989832,8.971889,5.3066826,3
android.sensor.gyroscope,1468059474088935,1468059480957784,1775212867339,-0.1915061,0.03451386,-0.02687805,3
android.sensor.accelerometer,1468059491801330,1468059500470544,1775212867359,-1.2215359,7.914261,6.318846,3
android.sensor.gyroscope,1468059497834195,1468059504782992,1775212867363,0.22754712,-0.031459536,-0.09040799,3
android.sensor.gyroscope,1468059521579455,1468059527975597,1775212867386,0.31551164,-0.09987639,-0.19547673,3
android.sensor.accelerometer,1468059520295653,1468059528422992,1775212867387,-2.0374885,8.416754,4.8376894,3
android.sensor.gyroscope,1468059545324716,1468059551927784,1775212867410,0.011300999,-0.18173227,-0.2150244,3
android.sensor.accelerometer,1468059548789976,1468059557534555,1775212867416,-1.7359928,8.333005,4.258626,3
android.sensor.gyroscope,1468059569069976,1468059577437836,1775212867436,-0.12675445,-0.14385866,-0.23823726,3
android.sensor.accelerometer,1468059567786174,1468059577568357,1775212867436,-2.353341,8.675179,4.9692945,3
android.sensor.gyroscope,1468059592815237,1468059600417992,1775212867459,-0.15241076,-0.21349724,-0.15760311,3
android.sensor.accelerometer,1468059596280497,1468059604032836,1775212867463,-2.3916261,8.589037,5.2372904,3
android.sensor.gyroscope,1468059616560497,1468059623485596,1775212867482,-0.04856375,-0.10109812,-0.09407318,3
android.sensor.accelerometer,1468059624774820,1468059633076638,1775212867492,-2.0183458,8.09133,6.189634,3
android.sensor.gyroscope,1468059640305757,1468059647059346,1775212867506,0.10537417,-0.3857611,-0.24068072,3
android.sensor.accelerometer,1468059653269143,1468059661028253,1775212867520,-2.6835506,8.991031,4.8137608,3
android.sensor.gyroscope,1468059664051018,1468059671146586,1775212867530,0.23487751,-0.029016078,0.013439025,3
android.sensor.accelerometer,1468059681763466,1468059689827940,1775212867548,-1.1042876,7.6127653,5.2947183,3
android.sensor.gyroscope,1468059687796278,1468059694315440,1775212867553,0.23243405,-0.021685699,0.042760536,3
android.sensor.gyroscope,1468059711541591,1468059718373930,1775212867577,0.1432478,-0.15851942,-0.3970621,3
android.sensor.accelerometer,1468059710257789,1468059718500128,1775212867577,-1.2000005,7.5792656,5.08415,3
android.sensor.gyroscope,1468059735286851,1468059742221534,1775212867601,0.15913028,-0.091324285,-0.2602284,3
android.sensor.accelerometer,1468059738752060,1468059747194451,1775212867606,-3.4995031,9.208778,4.9716873,3
android.sensor.gyroscope,1468059759032112,1468059765800128,1775212867624,0.17012584,-0.015577052,0.0,3
android.sensor.accelerometer,1468059767246382,1468059775417523,1775212867634,-2.2145574,8.991031,4.758726,3
android.sensor.gyroscope,1468059782777372,1468059789702940,1775212867648,0.19089524,0.043065965,0.05742129,3
android.sensor.accelerometer,1468059795740757,1468059804602419,1775212867663,-1.6283158,7.8664045,4.5888357,3
android.sensor.gyroscope,1468059806522632,1468059814497523,1775212867673,-0.04734202,-0.12675445,-0.16615522,3
android.sensor.accelerometer,1468059824235080,1468059832142419,1775212867691,-3.231507,9.409775,4.895117,3
